plant_species,plant_genera,plant_family,plant_order,plant_origin,animal_species,animal_genera,animal_family,animal_order,interaction_frequency,reference
Puya_alpestris_alpestris,Puya,Bromeliaceae,Poales,endemica,Diuca_diuca,Diuca,Thraupidae,Passeriformes,1,"González-Gómez et al (2004), Hornung-Leoni et al (2013)"
Puya_alpestris_alpestris,Puya,Bromeliaceae,Poales,endemica,Elaenia_albiceps,Elaenia,Tyrannidae,Passeriformes,1,"González-Gómez et al (2004), Hornung-Leoni et al (2013)"
Puya_alpestris_alpestris,Puya,Bromeliaceae,Poales,endemica,Mimus_thenca,Mimus,Mimidae,Passeriformes,1,"González-Gómez et al (2004), Hornung-Leoni et al (2013)"
Puya_alpestris_alpestris,Puya,Bromeliaceae,Poales,endemica,Patagona_gigas,Patagona,Trochilidae,Caprimulgiformes,1,"González-Gómez et al (2004), Hornung-Leoni et al (2013)"
Puya_alpestris_alpestris,Puya,Bromeliaceae,Poales,endemica,Phrygilus_gayi,Phrygilus,Thraupidae,Passeriformes,1,"González-Gómez et al (2004), Hornung-Leoni et al (2013)"
Puya_alpestris_alpestris,Puya,Bromeliaceae,Poales,endemica,Turdus_falcklandii,Turdus,Turdidae,Passeriformes,1,"González-Gómez et al (2004), Hornung-Leoni et al (2013)"
Puya_alpestris_alpestris,Puya,Bromeliaceae,Poales,endemica,Zonotrichia_capensis,Zonotrichia,Passerellidae,Passeriformes,1,"González-Gómez et al (2004), Hornung-Leoni et al (2013)"
Puya_chilensis,Puya,Bromeliaceae,Poales,endemica,Agriornis_lividus,Agriornis,Tyrannidae,Passeriformes,1,Hornung-Leoni et al (2013)
Puya_chilensis,Puya,Bromeliaceae,Poales,endemica,Leistes_loyca,Leistes,Icteridae,Passeriformes,1,Hornung-Leoni et al (2013)
Puya_chilensis,Puya,Bromeliaceae,Poales,endemica,Mimus_thenca,Mimus,Mimidae,Passeriformes,1,Hornung-Leoni et al (2013)
Puya_chilensis,Puya,Bromeliaceae,Poales,endemica,Turdus_falcklandii,Turdus,Turdidae,Passeriformes,1,Hornung-Leoni et al (2013)
Puya_chilensis,Puya,Bromeliaceae,Poales,endemica,Zonotrichia_capensis,Zonotrichia,Passerellidae,Passeriformes,1,Hornung-Leoni et al (2013)
Puya_coerulea,Puya,Bromeliaceae,Poales,endemica,Curaeus_curaeus,Curaeus,Icteridae,Passeriformes,1,González-Gómez & Valdivia (2005)
Puya_coerulea,Puya,Bromeliaceae,Poales,endemica,Curaeus_curaeus,Curaeus,Icteridae,Passeriformes,1,"González-Gómez et al (2004), Hornung-Leoni et al (2013)"
Puya_coerulea,Puya,Bromeliaceae,Poales,endemica,Oreotrochilus_leucopleurus,Oreotrochilus,Trochilidae,Caprimulgiformes,1,"González-Gómez et al (2004), Hornung-Leoni et al (2013)"
Puya_coerulea,Puya,Bromeliaceae,Poales,endemica,Patagona_gigas,Patagona,Trochilidae,Caprimulgiformes,1,González-Gómez & Valdivia (2005)
Puya_coerulea,Puya,Bromeliaceae,Poales,endemica,Patagona_gigas,Patagona,Trochilidae,Caprimulgiformes,1,"González-Gómez et al (2004), Hornung-Leoni et al (2013)"
Puya_venusta,Puya,Bromeliaceae,Poales,endemica,Patagona_gigas,Patagona,Trochilidae,Caprimulgiformes,1,Hornung-Leoni et al (2013)
Puya_venusta,Puya,Bromeliaceae,Poales,endemica,Phrygilus_gayi,Phrygilus,Thraupidae,Passeriformes,1,Hornung-Leoni et al (2013)
Quinchamalium_chilense,Quinchamalium,Schoepfiaceae,Santalales,nativa,Lyophlaeba_lugubris,Lyophlaeba,Bombyliidae,Diptera,1,"Arroyo et al (1982), Arroyo et al (1985)"
Quinchamalium_chilense,Quinchamalium,Schoepfiaceae,Santalales,nativa,Scaeva_melanostoma,Scaeva,Syrphidae,Diptera,1,"Arroyo et al (1982), Arroyo et al (1985)"
Quinchamalium_chilense,Quinchamalium,Schoepfiaceae,Santalales,nativa,Villa_22,Villa,Bombyliidae,Diptera,1,"Arroyo et al (1982), Arroyo et al (1985)"
Quinchamalium_chilense,Quinchamalium,Schoepfiaceae,Santalales,nativa,Lepidoptera_2,,,Lepidoptera,1,"Arroyo et al (1982), Arroyo et al (1985)"
Ranunculus_peduncularis_erodiifolius,Ranunculus,Ranunculaceae,Ranunculales,nativa,Caenohalictus_2,Caenohalictus,Halictidae,Hymenoptera,1,"Arroyo et al (1982), Arroyo et al (1985)"
Ranunculus_peduncularis_erodiifolius,Ranunculus,Ranunculaceae,Ranunculales,nativa,Diptera_2,,,Diptera,1,"Arroyo et al (1982), Arroyo et al (1985)"
Raphanus_sativus,Raphanus,Brassicaceae,Brassicales,introducida,Bombus_dahlbomii,Bombus,Apidae,Hymenoptera,1,Ruz & Herrera (2001)
Rhaphithamnus_spinosus,Rhaphithamnus,Verbenaceae,Lamiales,nativa,Apis_melifera,Apis,Apidae,Hymenoptera,1,Smith-Ramirez et al (2005)
Rhaphithamnus_spinosus,Rhaphithamnus,Verbenaceae,Lamiales,nativa,Bombus_dahlbomii,Bombus,Apidae,Hymenoptera,1,Smith-Ramirez et al (2005)
Rhaphithamnus_spinosus,Rhaphithamnus,Verbenaceae,Lamiales,nativa,Cadeguala_albopilosa,Cadeguala,Colletidae,Hymenoptera,1,Smith-Ramirez et al (2005)
Rhaphithamnus_spinosus,Rhaphithamnus,Verbenaceae,Lamiales,nativa,Callideriphus_laetus,Callideriphus,Cerambycidae,Coleoptera,1,Smith-Ramirez et al (2005)
Rhaphithamnus_spinosus,Rhaphithamnus,Verbenaceae,Lamiales,nativa,Corynura_patagonica,Corynura,Halictidae,Hymenoptera,1,Smith-Ramirez et al (2005)
Rhaphithamnus_spinosus,Rhaphithamnus,Verbenaceae,Lamiales,nativa,Palpada_elegans,Eristalis,Syrphidae,Diptera,1,Smith-Ramirez et al (2005)
Rhaphithamnus_spinosus,Rhaphithamnus,Verbenaceae,Lamiales,nativa,Sephanoides_sephaniodes,Sephanoides,Trochilidae,Caprimulgiformes,1,Smith-Ramirez et al (2005)
Rhaphithamnus_spinosus,Rhaphithamnus,Verbenaceae,Lamiales,nativa,Vanessa_1cf,Vanessa,Nymphalidae,Lepidoptera,1,Smith-Ramirez et al (2005)
Rhodolirium_montanum,Rhodolirium,Amaryllidaceae,Asparagales,nativa,Megachile_saulcyi,Megachile,Megachilidae,Hymenoptera,1,Ladd & Arroyo (2009)
Rhodolirium_montanum,Rhodolirium,Amaryllidaceae,Asparagales,nativa,Apidae_m1,,Apidae,Hymenoptera,1,Ladd & Arroyo (2009)
Salpiglossis_sp,Salpiglossis,Solanaceae,Solanales,nativa,Hymenoptera_2,,,Hymenoptera,1,"Arroyo et al (1982), Arroyo et al (1985)"
Salvia_leucantha,Salvia,Lamiaceae,Lamiales,introducida,Bombus_terrestris,Bombus,Apidae,Hymenoptera,1,Ruz & Herrera (2001)
Sanicula_graveolens,Sanicula,Apiaceae,Apiales,nativa,Prosopochaeta_caliginosa,Prosopochaeta,Tachinidae,Diptera,1,"Arroyo et al (1982), Arroyo et al (1985)"
Sanicula_graveolens,Sanicula,Apiaceae,Apiales,nativa,Scaeva_melanostoma,Scaeva,Syrphidae,Diptera,1,"Arroyo et al (1982), Arroyo et al (1985)"
Sanicula_graveolens,Sanicula,Apiaceae,Apiales,nativa,Anthomyiidae_2,,Anthomyiidae,Diptera,1,"Arroyo et al (1982), Arroyo et al (1985)"
Schizanthus_alpestris,Schizanthus,Solanaceae,Solanales,endemica,Centris_nigerrima,Centris,Apidae,Hymenoptera,1,Pérez et al. (2006)
Schizanthus_alpestris,Schizanthus,Solanaceae,Solanales,endemica,Leioproctus_1bf,Leioproctus,Colletidae,Hymenoptera,1,Pérez et al. (2006)
Schizanthus_grahamii,Schizanthus,Solanaceae,Solanales,nativa,Centris_cineraria,Centris,Apidae,Hymenoptera,1,"Arroyo et al (1982), Arroyo et al (1985)"
Schizanthus_grahamii,Schizanthus,Solanaceae,Solanales,nativa,Oreotrochilus_leucopleurus,Oreotrochilus,Trochilidae,Caprimulgiformes,1,Pérez et al. (2006)
Schizanthus_hookeri,Schizanthus,Solanaceae,Solanales ,nativa,Alloscirtetica_gayi,Alloscirtetica,Apidae,Hymenoptera,1,Carvallo et al (2013)
Schizanthus_hookeri,Schizanthus,Solanaceae,Solanales,nativa,Anthidium_funereum,Anthidium,Megachilidae,Hymenoptera,1,"Arroyo et al (1982), Arroyo et al (1985)"
Schizanthus_hookeri,Schizanthus,Solanaceae,Solanales,nativa,Anthophora_paranensis,Anthophora,Apidae,Hymenoptera,1,Pérez et al. (2006)
Schizanthus_hookeri,Schizanthus,Solanaceae,Solanales ,nativa,Apis_melifera,Apis,Apidae,Hymenoptera,1,Carvallo et al (2013)
Schizanthus_hookeri,Schizanthus,Solanaceae,Solanales ,nativa,Arthrobrachus_nigromaculatus,Arthrobrachus,Melyridae,Coleoptera,1,Carvallo et al (2013)
Schizanthus_hookeri,Schizanthus,Solanaceae,Solanales ,nativa,Bombus_dahlbomii,Bombus,Apidae,Hymenoptera,1,Carvallo et al (2013)
Schizanthus_hookeri,Schizanthus,Solanaceae,Solanales,nativa,Bombus_dahlbomii,Bombus,Apidae,Hymenoptera,1,Pérez et al. (2006)
Schizanthus_hookeri,Schizanthus,Solanaceae,Solanales,nativa,Bombus_dahlbomii,Bombus,Apidae,Hymenoptera,1,Pérez et al. (2006)
Schizanthus_hookeri,Schizanthus,Solanaceae,Solanales,nativa,Bombus_dahlbomii,Bombus,Apidae,Hymenoptera,1,Pérez et al. (2006)
Schizanthus_hookeri,Schizanthus,Solanaceae,Solanales ,nativa,Bombus_ruderatus,Bombus,Apidae,Hymenoptera,1,Carvallo et al (2013)
Schizanthus_hookeri,Schizanthus,Solanaceae,Solanales,nativa,Bombus_terrestris,Bombus,Apidae,Hymenoptera,1,Pérez et al. (2006)
Schizanthus_hookeri,Schizanthus,Solanaceae,Solanales ,nativa,Bombus_terrestris,Bombus,Apidae,Hymenoptera,1,Carvallo et al (2013)
Schizanthus_hookeri,Schizanthus,Solanaceae,Solanales ,nativa,Butleria_8,Butleria,Hesperiidae,Lepidoptera,1,Carvallo et al (2013)
Schizanthus_hookeri,Schizanthus,Solanaceae,Solanales,nativa,Centris_cineraria,Centris,Apidae,Hymenoptera,1,"Arroyo et al (1982), Arroyo et al (1985)"
Schizanthus_hookeri,Schizanthus,Solanaceae,Solanales ,nativa,Centris_cineraria,Centris,Apidae,Hymenoptera,1,Carvallo et al (2013)
Schizanthus_hookeri,Schizanthus,Solanaceae,Solanales,nativa,Centris_nigerrima,Centris,Apidae,Hymenoptera,1,Pérez et al. (2006)
Schizanthus_hookeri,Schizanthus,Solanaceae,Solanales,nativa,Centris_nigerrima,Centris,Apidae,Hymenoptera,1,Pérez et al. (2006)
Schizanthus_hookeri,Schizanthus,Solanaceae,Solanales ,nativa,Chalepogenus_8,Chalepogenus,Apidae,Hymenoptera,1,Carvallo et al (2013)
Schizanthus_hookeri,Schizanthus,Solanaceae,Solanales ,nativa,Colias_vauthierii,Colias,Pieridae,Lepidoptera,1,Carvallo et al (2013)
Schizanthus_hookeri,Schizanthus,Solanaceae,Solanales ,nativa,Corynura_chloris,Corynura,Halictidae,Hymenoptera,1,Carvallo et al (2013)
Schizanthus_hookeri,Schizanthus,Solanaceae,Solanales ,nativa,Dasytes_8,Dasytes,Melyridae,Coleoptera,1,Carvallo et al (2013)
Schizanthus_hookeri,Schizanthus,Solanaceae,Solanales ,nativa,Lasia_corvina,Lasia,Acroceridae,Diptera,1,Carvallo et al (2013)
Schizanthus_hookeri,Schizanthus,Solanaceae,Solanales ,nativa,Lasioglossum_8,Lasioglossum,Halictidae,Hymenoptera,1,Carvallo et al (2013)
Schizanthus_hookeri,Schizanthus,Solanaceae,Solanales,nativa,Megachile_semirufa,Megachile,Megachilidae,Hymenoptera,1,"Arroyo et al (1982), Arroyo et al (1985)"
Schizanthus_hookeri,Schizanthus,Solanaceae,Solanales,nativa,Megachile_semirufa,Megachile,Megachilidae,Hymenoptera,1,Pérez et al. (2006)
Schizanthus_hookeri,Schizanthus,Solanaceae,Solanales,nativa,Megachile_semirufa,Megachile,Megachilidae,Hymenoptera,1,Pérez et al. (2006)
Schizanthus_hookeri,Schizanthus,Solanaceae,Solanales,nativa,Megachile_semirufa,Megachile,Megachilidae,Hymenoptera,1,Pérez et al. (2006)
Schizanthus_hookeri,Schizanthus,Solanaceae,Solanales ,nativa,Megachile_semirufa,Megachile,Megachilidae,Hymenoptera,1,Carvallo et al (2013)
Schizanthus_hookeri,Schizanthus,Solanaceae,Solanales,nativa,Megachile_1bf,Megachile,Megachilidae,Hymenoptera,1,Pérez et al. (2006)
Schizanthus_hookeri,Schizanthus,Solanaceae,Solanales,nativa,Oreotrochilus_leucopleurus,Oreotrochilus,Trochilidae,Caprimulgiformes,1,Pérez et al. (2006)
Schizanthus_hookeri,Schizanthus,Solanaceae,Solanales,nativa,Oreotrochilus_leucopleurus,Oreotrochilus,Trochilidae,Caprimulgiformes,1,Pérez et al. (2006)
Schizanthus_hookeri,Schizanthus,Solanaceae,Solanales,nativa,Oreotrochilus_leucopleurus,Oreotrochilus,Trochilidae,Caprimulgiformes,1,Pérez et al. (2006)
Schizanthus_hookeri,Schizanthus,Solanaceae,Solanales,nativa,Svastrides_melanura,Svastrides,Apidae,Hymenoptera,1,Pérez et al. (2006)
Schizanthus_hookeri,Schizanthus,Solanaceae,Solanales,nativa,Svastrides_melanura,Svastrides,Apidae,Hymenoptera,1,Pérez et al. (2006)
Schizanthus_hookeri,Schizanthus,Solanaceae,Solanales ,nativa,Svastrides_melanura,Svastrides,Apidae,Hymenoptera,1,Carvallo et al (2013)
Schizanthus_hookeri,Schizanthus,Solanaceae,Solanales ,nativa,Syrphus_octamaculatus,Syrphus,Syrphidae,Diptera,1,Carvallo et al (2013)
Schizanthus_hookeri,Schizanthus,Solanaceae,Solanales ,nativa,Syrphus_shorae,Syrphus,Syrphidae,Diptera,1,Carvallo et al (2013)
Schizanthus_hookeri,Schizanthus,Solanaceae,Solanales ,nativa,Trichophthalma_barbarossa,Trichophthalma,Nemestrinidae,Diptera,1,Carvallo et al (2013)
Schizanthus_hookeri,Schizanthus,Solanaceae,Solanales,nativa,Trichophthalma_1bf,Trichophthalma,Nemestrinidae,Diptera,1,Pérez et al. (2006)
Schizanthus_hookeri,Schizanthus,Solanaceae,Solanales,nativa,Villa_verdensis,Villa,Bombyliidae,Diptera,1,"Arroyo et al (1982), Arroyo et al (1985)"
Schizanthus_hookeri,Schizanthus,Solanaceae,Solanales ,nativa,Melyridae_8,,Melyridae,Coleoptera,1,Carvallo et al (2013)
Schizanthus_integrifolius,Schizanthus,Solanaceae,Solanales,endemica,Leioproctus_1bf,Leioproctus,Colletidae,Hymenoptera,1,Pérez et al. (2006)
Schizanthus_integrifolius,Schizanthus,Solanaceae,Solanales,endemica,Svastrides_melanura,Svastrides,Apidae,Hymenoptera,1,Pérez et al. (2006)
Schizanthus_integrifolius,Schizanthus,Solanaceae,Solanales,endemica,Tatochila_1bf,Tatochila,Pieridae,Lepidoptera,1,Pérez et al. (2006)
Schizanthus_integrifolius,Schizanthus,Solanaceae,Solanales,endemica,Noctuidae_1bf,,Noctuidae,Lepidoptera,1,Pérez et al. (2006)
Schizanthus_pinnatus,Schizanthus,Solanaceae,Solanales,endemica,Alloscirtetica_gazullai,Alloscirtetica,Apidae,Hymenoptera,1,Pérez et al. (2006)
Schizanthus_pinnatus,Schizanthus,Solanaceae,Solanales,endemica,Anthidium_chilense,Anthidium,Megachilidae,Hymenoptera,1,Pérez et al. (2006)
Schizanthus_pinnatus,Schizanthus,Solanaceae,Solanales,endemica,Lasia_corvina,Lasia,Acroceridae,Diptera,1,Pérez et al. (2006)
Schizanthus_pinnatus,Schizanthus,Solanaceae,Solanales,endemica,Mycteromyia_conica,Mycteromyia,Tabanidae,Diptera,1,Pérez et al. (2006)
Schizanthus_pinnatus,Schizanthus,Solanaceae,Solanales,endemica,Promycteromyia_1bf,Promycteromyia,Tabanidae,Diptera,1,Pérez et al. (2006)
Schizanthus_porrigens,Schizanthus,Solanaceae,Solanales,endemica,Leioproctus_2bf,Leioproctus,Colletidae,Hymenoptera,1,Pérez et al. (2006)
Schizanthus_porrigens,Schizanthus,Solanaceae,Solanales,endemica,Leioproctus_3bf,Leioproctus,Colletidae,Hymenoptera,1,Pérez et al. (2006)
Schizanthus_tricolor,Schizanthus,Solanaceae,Solanales,endemica,Alloscirtetica_gayi,Alloscirtetica,Apidae,Hymenoptera,1,Pérez et al. (2006)
Schizanthus_tricolor,Schizanthus,Solanaceae,Solanales,endemica,Anthidium_chilense,Anthidium,Megachilidae,Hymenoptera,1,Pérez et al. (2006)
Schizanthus_tricolor,Schizanthus,Solanaceae,Solanales,endemica,Halictidae_1bf,,Halictidae,Hymenoptera,1,Pérez et al. (2006)
Scyphanthus_elegans,Scypanthus,Loasaceae,Cornales,endemica,Alloscirtetica_2,Alloscirtetica,Apidae,Hymenoptera,1,"Arroyo et al (1982), Arroyo et al (1985)"
Scyphanthus_elegans,Scypanthus,Loasaceae,Cornales,endemica,Anthidium_chilense,Anthidium,Megachilidae,Hymenoptera,1,"Arroyo et al (1982), Arroyo et al (1985)"
Scyphanthus_elegans,Scypanthus,Loasaceae,Cornales,endemica,Anthidium_funereum,Anthidium,Megachilidae,Hymenoptera,1,"Arroyo et al (1982), Arroyo et al (1985)"
Scyphanthus_elegans,Scypanthus,Loasaceae,Cornales,endemica,Coelioxys_sp,Coelioxys,Megachilidae,Hymenoptera,1,"Arroyo et al (1982), Arroyo et al (1985)"
Scyphanthus_elegans,Scypanthus,Loasaceae,Cornales,endemica,Megachile_semirufa,Megachile,Megachilidae,Hymenoptera,1,"Arroyo et al (1982), Arroyo et al (1985)"
Scyphanthus_elegans,Scypanthus,Loasaceae,Cornales,endemica,Megachile_2,Megachile,Megachilidae,Hymenoptera,1,"Arroyo et al (1982), Arroyo et al (1985)"
Senecio_bustillosianus_bustillosianus,Senecio,Asteraceae,Asterales,endemica,Anthidium_chilense,Anthidium,Megachilidae,Hymenoptera,1,"Arroyo et al (1982), Arroyo et al (1985)"
Senecio_bustillosianus_bustillosianus,Senecio,Asteraceae,Asterales,endemica,Anthidium_funereum,Anthidium,Megachilidae,Hymenoptera,1,"Arroyo et al (1982), Arroyo et al (1985)"
Senecio_bustillosianus_bustillosianus,Senecio,Asteraceae,Asterales,endemica,Anthophora_incerta,Anthophora,Apidae,Hymenoptera,1,"Arroyo et al (1982), Arroyo et al (1985)"
Senecio_bustillosianus_bustillosianus,Senecio,Asteraceae,Asterales,endemica,Auca_coctei,Auca,Nymphalidae,Lepidoptera,1,"Arroyo et al (1982), Arroyo et al (1985)"
Senecio_bustillosianus_bustillosianus,Senecio,Asteraceae,Asterales,endemica,Bombus_dahlbomii,Bombus,Apidae,Hymenoptera,1,"Arroyo et al (1982), Arroyo et al (1985)"
Senecio_bustillosianus_bustillosianus,Senecio,Asteraceae,Asterales,endemica,Centris_cineraria,Centris,Apidae,Hymenoptera,1,"Arroyo et al (1982), Arroyo et al (1985)"
Senecio_bustillosianus_bustillosianus,Senecio,Asteraceae,Asterales,endemica,Eristalis_tenax,Eristalis,Syrphidae,Diptera,1,"Arroyo et al (1982), Arroyo et al (1985)"
Senecio_bustillosianus_bustillosianus,Senecio,Asteraceae,Asterales,endemica,Etcheverrius_chiliensis,Etcheverrius,Nymphalidae,Lepidoptera,1,"Arroyo et al (1982), Arroyo et al (1985)"
Senecio_bustillosianus_bustillosianus,Senecio,Asteraceae,Asterales,endemica,Faunula_leucoglene,Faunula,Nymphalidae,Lepidoptera,1,"Arroyo et al (1982), Arroyo et al (1985)"
Senecio_bustillosianus_bustillosianus,Senecio,Asteraceae,Asterales,endemica,Hypodinerus_2,Hypodynerus,Vespidae,Hymenoptera,1,"Arroyo et al (1982), Arroyo et al (1985)"
Senecio_bustillosianus_bustillosianus,Senecio,Asteraceae,Asterales,endemica,Liphanthus_1w,Liphanthus,Andrenidae,Hymenoptera,1,Muñoz y Cavieres (2019)
Senecio_bustillosianus_bustillosianus,Senecio,Asteraceae,Asterales,endemica,Lyophlaeba_1w,Lyophlaeba,Bombyliidae,Diptera,1,Muñoz y Cavieres (2019)
Senecio_bustillosianus_bustillosianus,Senecio,Asteraceae,Asterales,endemica,Megachile_semirufa,Megachile,Megachilidae,Hymenoptera,1,"Arroyo et al (1982), Arroyo et al (1985)"
Senecio_bustillosianus_bustillosianus,Senecio,Asteraceae,Asterales,endemica,Megachile_semirufa,Megachile,Megachilidae,Hymenoptera,1,Muñoz y Cavieres (2019)
Senecio_bustillosianus_bustillosianus,Senecio,Asteraceae,Asterales,endemica,Megachile_2,Megachile,Megachilidae,Hymenoptera,1,"Arroyo et al (1982), Arroyo et al (1985)"
Senecio_bustillosianus_bustillosianus,Senecio,Asteraceae,Asterales,endemica,Ruiziella_luctuosa,Ruiziella,Tachinidae,Diptera,1,"Arroyo et al (1982), Arroyo et al (1985)"
Senecio_bustillosianus_bustillosianus,Senecio,Asteraceae,Asterales,endemica,Scaeva_melanostoma,Scaeva,Syrphidae,Diptera,1,Muñoz y Cavieres (2019)
Senecio_bustillosianus_bustillosianus,Senecio,Asteraceae,Asterales,endemica,Scaeva_melanostoma,Scaeva,Syrphidae,Diptera,1,"Arroyo et al (1982), Arroyo et al (1985)"
Senecio_bustillosianus_bustillosianus,Senecio,Asteraceae,Asterales,endemica,Spathipalpus_philippii,Spathipalpus,Tachinidae,Diptera,1,"Arroyo et al (1982), Arroyo et al (1985)"
Senecio_bustillosianus_bustillosianus,Senecio,Asteraceae,Asterales,endemica,Tatochila_mercedis,Tatochila,Pieridae,Lepidoptera,1,"Arroyo et al (1982), Arroyo et al (1985)"
Senecio_bustillosianus_bustillosianus,Senecio,Asteraceae,Asterales,endemica,Villa_semifucata,Villa,Bombyliidae,Diptera,1,Muñoz y Cavieres (2019)
Senecio_bustillosianus_bustillosianus,Senecio,Asteraceae,Asterales,endemica,Villa_semifucata,Villa,Bombyliidae,Diptera,1,"Arroyo et al (1982), Arroyo et al (1985)"
Senecio_bustillosianus_bustillosianus,Senecio,Asteraceae,Asterales,endemica,Villa_verdensis,Villa,Bombyliidae,Diptera,1,"Arroyo et al (1982), Arroyo et al (1985)"
Senecio_bustillosianus_bustillosianus,Senecio,Asteraceae,Asterales,endemica,Yramea_1w,Yramea,Nymphalidae,Lepidoptera,1,Muñoz y Cavieres (2019)
Senecio_bustillosianus_bustillosianus,Senecio,Asteraceae,Asterales,endemica,Andrenidae_2,,Andrenidae,Hymenoptera,1,"Arroyo et al (1982), Arroyo et al (1985)"
Senecio_bustillosianus_bustillosianus,Senecio,Asteraceae,Asterales,endemica,Bombyllidae_1w,,Bombyliidae,Diptera,1,Muñoz y Cavieres (2019)
Senecio_bustillosianus_bustillosianus,Senecio,Asteraceae,Asterales,endemica,Bombyllidae_2w,,Bombyliidae,Diptera,1,Muñoz y Cavieres (2019)
Senecio_bustillosianus_bustillosianus,Senecio,Asteraceae,Asterales,endemica,Sarcophagidae_2,,Sarcophagidae,Diptera,1,"Arroyo et al (1982), Arroyo et al (1985)"
Senecio_bustillosianus_bustillosianus,Senecio,Asteraceae,Asterales,endemica,Tachinidae_1w,,Tachinidae,Diptera,1,Muñoz y Cavieres (2019)
Senecio_erucaeformis_eruciformis,Senecio,Asteraceae,Asterales,endemica,Anthidium_funereum,Anthidium,Megachilidae,Hymenoptera,1,"Arroyo et al (1982), Arroyo et al (1985)"
Senecio_erucaeformis_eruciformis,Senecio,Asteraceae,Asterales,endemica,Auca_coctei,Auca,Nymphalidae,Lepidoptera,1,"Arroyo et al (1982), Arroyo et al (1985)"
Senecio_erucaeformis_eruciformis,Senecio,Asteraceae,Asterales,endemica,Bombus_dahlbomii,Bombus,Apidae,Hymenoptera,1,"Arroyo et al (1982), Arroyo et al (1985)"
Senecio_erucaeformis_eruciformis,Senecio,Asteraceae,Asterales,endemica,Andinus_venustus,Bombus,Apidae,Hymenoptera,1,"Arroyo et al (1982), Arroyo et al (1985)"
Senecio_erucaeformis_eruciformis,Senecio,Asteraceae,Asterales,endemica,Caenohalictus_2,Caenohalictus,Halictidae,Hymenoptera,1,"Arroyo et al (1982), Arroyo et al (1985)"
Senecio_erucaeformis_eruciformis,Senecio,Asteraceae,Asterales,endemica,Chilicola_2,Chilicola,Colletidae,Hymenoptera,1,"Arroyo et al (1982), Arroyo et al (1985)"
Senecio_erucaeformis_eruciformis,Senecio,Asteraceae,Asterales,endemica,Etcheverrius_chiliensis,Etcheverrius,Nymphalidae,Lepidoptera,1,"Arroyo et al (1982), Arroyo et al (1985)"
Senecio_erucaeformis_eruciformis,Senecio,Asteraceae,Asterales,endemica,Etcheverrius_chiliensis,Etcheverrius,Nymphalidae,Lepidoptera,1,"Arroyo et al (1982), Arroyo et al (1985)"
Senecio_erucaeformis_eruciformis,Senecio,Asteraceae,Asterales,endemica,Faunula_leucoglene,Faunula,Nymphalidae,Lepidoptera,1,"Arroyo et al (1982), Arroyo et al (1985)"
Senecio_erucaeformis_eruciformis,Senecio,Asteraceae,Asterales,endemica,Hypodinerus_2,Hypodynerus,Vespidae,Hymenoptera,1,"Arroyo et al (1982), Arroyo et al (1985)"
Senecio_erucaeformis_eruciformis,Senecio,Asteraceae,Asterales,endemica,Megachile_semirufa,Megachile,Megachilidae,Hymenoptera,1,"Arroyo et al (1982), Arroyo et al (1985)"
Senecio_erucaeformis_eruciformis,Senecio,Asteraceae,Asterales,endemica,Megachile_2,Megachile,Megachilidae,Hymenoptera,1,"Arroyo et al (1982), Arroyo et al (1985)"
Senecio_erucaeformis_eruciformis,Senecio,Asteraceae,Asterales,endemica,Scaeva_melanostoma,Scaeva,Syrphidae,Diptera,1,"Arroyo et al (1982), Arroyo et al (1985)"
Senecio_erucaeformis_eruciformis,Senecio,Asteraceae,Asterales,endemica,Tatochila_2,Tatochila,Pieridae,Lepidoptera,1,"Arroyo et al (1982), Arroyo et al (1985)"
Senecio_erucaeformis_eruciformis,Senecio,Asteraceae,Asterales,endemica,Vibrissomyia_2,Vibrissomyia,Tachinidae,Diptera,1,"Arroyo et al (1982), Arroyo et al (1985)"
Senecio_erucaeformis_eruciformis,Senecio,Asteraceae,Asterales,endemica,Villa_semifucata,Villa,Bombyliidae,Diptera,1,"Arroyo et al (1982), Arroyo et al (1985)"
Senecio_erucaeformis_eruciformis,Senecio,Asteraceae,Asterales,endemica,Andrenidae_2,,Andrenidae,Hymenoptera,1,"Arroyo et al (1982), Arroyo et al (1985)"
Senecio_erucaeformis_eruciformis,Senecio,Asteraceae,Asterales,endemica,Bombyliidae_2,,Bombyliidae,Diptera,1,"Arroyo et al (1982), Arroyo et al (1985)"
Senecio_erucaeformis_eruciformis,Senecio,Asteraceae,Asterales,endemica,Tachinidae_2,,Tachinidae,Diptera,1,"Arroyo et al (1982), Arroyo et al (1985)"
Senecio_glaber,Senecio,Asteraceae,Asterales,nativa,Alloscirtetica_cinererea,Alloscirtetica,Apidae,Hymenoptera,1,Vivallo (2003)
Senecio_lithostaurus,Senecio,Asteraceae,Asterales,nativa,Alloscirtetica_2,Alloscirtetica,Apidae,Hymenoptera,1,"Arroyo et al (1982), Arroyo et al (1985)"
Senecio_lithostaurus,Senecio,Asteraceae,Asterales,nativa,Auca_coctei,Auca,Nymphalidae,Lepidoptera,1,"Arroyo et al (1982), Arroyo et al (1985)"
Senecio_lithostaurus,Senecio,Asteraceae,Asterales,nativa,Scaeva_melanostoma,Scaeva,Syrphidae,Diptera,1,"Arroyo et al (1982), Arroyo et al (1985)"
